nodeid,lat,long
140789,40.8106,-73.9619
140790,40.8106,-73.9618
140791,40.8106,-73.9584
140792,40.8106,-73.9582
140793,40.8106,-73.9546
140794,40.8106,-73.9529
140795,40.8106,-73.9528
140796,40.8106,-73.9527
140797,40.8106,-73.952
140798,40.8106,-73.9515
140799,40.8106,-73.948
140800,40.8106,-73.9435
140801,40.8106,-73.9403
140802,40.8106,-73.94
140803,40.8106,-73.9371
140804,40.8106,-73.9243
140805,40.8107,-73.9633
140806,40.8107,-73.9632
140807,40.8107,-73.9625
140808,40.8107,-73.9624
140809,40.8107,-73.9622
140810,40.8107,-73.9621
140811,40.8107,-73.962
140812,40.8107,-73.9603
140813,40.8107,-73.9584
140814,40.8107,-73.9583
140815,40.8107,-73.9528
140816,40.8107,-73.9527
140817,40.8107,-73.9526
140818,40.8107,-73.9525
140819,40.8107,-73.9524
140820,40.8107,-73.9523
140821,40.8107,-73.9522
140822,40.8107,-73.9508
140823,40.8107,-73.9507
140824,40.8107,-73.9464
140825,40.8107,-73.9435
140826,40.8107,-73.9433
140827,40.8107,-73.9426
140828,40.8107,-73.9405
140829,40.8107,-73.9392
140830,40.8107,-73.9266
140831,40.8107,-73.9244
140832,40.8108,-73.9645
140833,40.8108,-73.9642
140834,40.8108,-73.9632
140835,40.8108,-73.9627
140836,40.8108,-73.9626
140837,40.8108,-73.9618
140838,40.8108,-73.9617
140839,40.8108,-73.9606
140840,40.8108,-73.9587
140841,40.8108,-73.9585
140842,40.8108,-73.9581
140843,40.8108,-73.9566
140844,40.8108,-73.9565
140845,40.8108,-73.9529
140846,40.8108,-73.9528
140847,40.8108,-73.9524
140848,40.8108,-73.9523
140849,40.8108,-73.9508
140850,40.8108,-73.9507
140851,40.8108,-73.9466
140852,40.8108,-73.9447
140853,40.8108,-73.9432
140854,40.8108,-73.9431
140855,40.8108,-73.9388
140856,40.8108,-73.9272
140857,40.8108,-73.9188
140858,40.8109,-73.9632
140859,40.8109,-73.9619
140860,40.8109,-73.9609
140861,40.8109,-73.9588
140862,40.8109,-73.9587
140863,40.8109,-73.9581
140864,40.8109,-73.9543
140865,40.8109,-73.953
140866,40.8109,-73.9529
140867,40.8109,-73.9528
140868,40.8109,-73.9527
140869,40.8109,-73.9526
140870,40.8109,-73.9525
140871,40.8109,-73.9506
140872,40.8109,-73.9471
140873,40.8109,-73.9431
140874,40.8109,-73.9392
140875,40.8109,-73.9389
140876,40.8109,-73.9275
140877,40.8109,-73.9089
140878,40.811,-73.9633
140879,40.811,-73.963
140880,40.811,-73.9629
140881,40.811,-73.9619
140882,40.811,-73.9616
140883,40.811,-73.9615
140884,40.811,-73.9581
140885,40.811,-73.9532
140886,40.811,-73.9531
140887,40.811,-73.9529
140888,40.811,-73.9528
140889,40.811,-73.9527
140890,40.811,-73.9525
140891,40.811,-73.9524
140892,40.811,-73.9506
140893,40.811,-73.9467
140894,40.811,-73.9394
140895,40.811,-73.9392
140896,40.811,-73.9389
140897,40.811,-73.9273
140898,40.811,-73.9252
140899,40.811,-73.9214
140900,40.8111,-73.9637
140901,40.8111,-73.963
140902,40.8111,-73.9629
140903,40.8111,-73.962
140904,40.8111,-73.9618
140905,40.8111,-73.9617
140906,40.8111,-73.9616
140907,40.8111,-73.9615
140908,40.8111,-73.9612
140909,40.8111,-73.9594
140910,40.8111,-73.9592
140911,40.8111,-73.959
140912,40.8111,-73.9579
140913,40.8111,-73.9578
140914,40.8111,-73.9533
140915,40.8111,-73.953
140916,40.8111,-73.9524
140917,40.8111,-73.9397
140918,40.8112,-73.9635
140919,40.8112,-73.9617
140920,40.8112,-73.9616
140921,40.8112,-73.9615
140922,40.8112,-73.9594
140923,40.8112,-73.958
140924,40.8112,-73.9579
140925,40.8112,-73.9578
140926,40.8112,-73.9576
140927,40.8112,-73.9545
140928,40.8112,-73.9535
140929,40.8112,-73.9523
140930,40.8112,-73.9504
140931,40.8112,-73.9388
140932,40.8112,-73.9275
140933,40.8113,-73.9628
140934,40.8113,-73.9617
140935,40.8113,-73.9616
140936,40.8113,-73.9596
140937,40.8113,-73.9578
140938,40.8113,-73.954
140939,40.8113,-73.9539
140940,40.8113,-73.9523
140941,40.8113,-73.9522
140942,40.8113,-73.9521
140943,40.8113,-73.9518
140944,40.8113,-73.9498
140945,40.8113,-73.9457
140946,40.8113,-73.94
140947,40.8113,-73.9068
140948,40.8114,-73.9628
140949,40.8114,-73.9627
140950,40.8114,-73.9617
140951,40.8114,-73.9616
140952,40.8114,-73.9614
140953,40.8114,-73.9581
140954,40.8114,-73.9579
140955,40.8114,-73.9578
140956,40.8114,-73.9576
140957,40.8114,-73.954
140958,40.8114,-73.9522
140959,40.8114,-73.9519
140960,40.8114,-73.9503
140961,40.8114,-73.9467
140962,40.8114,-73.9462
140963,40.8114,-73.9429
140964,40.8114,-73.9422
140965,40.8114,-73.9276
140966,40.8114,-73.9223
140967,40.8114,-73.9077
140968,40.8114,-73.8908
140969,40.8115,-73.9626
140970,40.8115,-73.9625
140971,40.8115,-73.9615
140972,40.8115,-73.9577
140973,40.8115,-73.952
140974,40.8115,-73.9501
140975,40.8115,-73.9464
140976,40.8115,-73.9447
140977,40.8115,-73.9444
140978,40.8115,-73.9426
140979,40.8115,-73.9279
140980,40.8115,-73.9277
140981,40.8116,-73.9616
140982,40.8116,-73.9614
140983,40.8116,-73.9605
140984,40.8116,-73.9586
140985,40.8116,-73.9583
140986,40.8116,-73.9576
140987,40.8116,-73.9575
140988,40.8116,-73.9544
140989,40.8116,-73.9539
140990,40.8116,-73.9538
140991,40.8116,-73.952
140992,40.8116,-73.9501
140993,40.8116,-73.9448
140994,40.8116,-73.9447
140995,40.8116,-73.9445
140996,40.8116,-73.9428
140997,40.8116,-73.9426
140998,40.8116,-73.9425
140999,40.8116,-73.9409
141000,40.8116,-73.94
141001,40.8116,-73.9399
141002,40.8116,-73.9398
141003,40.8116,-73.9364
141004,40.8117,-73.9627
141005,40.8117,-73.9614
141006,40.8117,-73.9613
141007,40.8117,-73.9612
141008,40.8117,-73.9611
141009,40.8117,-73.961
141010,40.8117,-73.9607
141011,40.8117,-73.9605
141012,40.8117,-73.9574
141013,40.8117,-73.9548
141014,40.8117,-73.9538
141015,40.8117,-73.9505
141016,40.8117,-73.9501
141017,40.8117,-73.9462
141018,40.8117,-73.9429
141019,40.8117,-73.9428
141020,40.8117,-73.9427
141021,40.8117,-73.9407
141022,40.8117,-73.9406
141023,40.8117,-73.9398
141024,40.8117,-73.9387
141025,40.8117,-73.9281
141026,40.8118,-73.9635
141027,40.8118,-73.9614
141028,40.8118,-73.9613
141029,40.8118,-73.9591
141030,40.8118,-73.9576
141031,40.8118,-73.9575
141032,40.8118,-73.9574
141033,40.8118,-73.9528
141034,40.8118,-73.9519
141035,40.8118,-73.947
141036,40.8118,-73.9461
141037,40.8118,-73.9451
141038,40.8118,-73.9413
141039,40.8118,-73.9409
141040,40.8118,-73.9408
141041,40.8118,-73.9407
141042,40.8118,-73.9385
141043,40.8118,-73.9209
141044,40.8119,-73.9623
141045,40.8119,-73.962
141046,40.8119,-73.9614
141047,40.8119,-73.9613
141048,40.8119,-73.9612
141049,40.8119,-73.9611
141050,40.8119,-73.9594
141051,40.8119,-73.9593
141052,40.8119,-73.9574
141053,40.8119,-73.9573
141054,40.8119,-73.9572
141055,40.8119,-73.9549
141056,40.8119,-73.9517
141057,40.8119,-73.9516
141058,40.8119,-73.9511
141059,40.8119,-73.9463
141060,40.8119,-73.9436
141061,40.8119,-73.9424
141062,40.8119,-73.9385
141063,40.8119,-73.9208
141064,40.812,-73.9623
141065,40.812,-73.9616
141066,40.812,-73.9615
141067,40.812,-73.9613
141068,40.812,-73.9612
141069,40.812,-73.9611
141070,40.812,-73.9552
141071,40.812,-73.9534
141072,40.812,-73.9517
141073,40.812,-73.9514
141074,40.812,-73.9499
141075,40.812,-73.9498
141076,40.812,-73.9475
141077,40.812,-73.9418
141078,40.812,-73.9384
141079,40.812,-73.9382
141080,40.812,-73.936
141081,40.812,-73.904
141082,40.812,-73.9038
141083,40.8121,-73.9623
141084,40.8121,-73.9622
141085,40.8121,-73.9621
141086,40.8121,-73.9619
141087,40.8121,-73.9618
141088,40.8121,-73.9614
141089,40.8121,-73.9611
141090,40.8121,-73.9518
141091,40.8121,-73.9516
141092,40.8121,-73.9515
141093,40.8121,-73.9513
141094,40.8121,-73.9498
141095,40.8121,-73.9475
141096,40.8121,-73.9425
141097,40.8121,-73.9423
141098,40.8121,-73.9361
141099,40.8121,-73.9304
141100,40.8122,-73.9621
141101,40.8122,-73.9619
141102,40.8122,-73.9573
141103,40.8122,-73.9521
141104,40.8122,-73.9513
141105,40.8122,-73.9496
141106,40.8122,-73.946
141107,40.8122,-73.9442
141108,40.8122,-73.944
141109,40.8122,-73.9363
141110,40.8122,-73.9362
141111,40.8122,-73.9361
141112,40.8122,-73.9288
141113,40.8122,-73.9251
141114,40.8122,-73.9242
141115,40.8122,-73.9241
141116,40.8122,-73.9207
141117,40.8122,-73.7583
141118,40.8123,-74.0683
141119,40.8123,-73.9621
141120,40.8123,-73.961
141121,40.8123,-73.9609
141122,40.8123,-73.9572
141123,40.8123,-73.9571
141124,40.8123,-73.9555
141125,40.8123,-73.9534
141126,40.8123,-73.9521
141127,40.8123,-73.9511
141128,40.8123,-73.9503
141129,40.8123,-73.9501
141130,40.8123,-73.9445
141131,40.8123,-73.9424
141132,40.8123,-73.938
141133,40.8123,-73.9263
141134,40.8124,-73.9632
141135,40.8124,-73.9604
141136,40.8124,-73.9602
141137,40.8124,-73.9601
141138,40.8124,-73.9555
141139,40.8124,-73.9533
141140,40.8124,-73.9522
141141,40.8124,-73.9512
141142,40.8124,-73.9496
141143,40.8124,-73.9459
141144,40.8124,-73.9458
141145,40.8124,-73.9457
141146,40.8124,-73.9446
141147,40.8124,-73.9421
141148,40.8124,-73.942
141149,40.8124,-73.938
141150,40.8124,-73.9365
141151,40.8124,-73.9164
141152,40.8125,-73.9619
141153,40.8125,-73.9605
141154,40.8125,-73.9571
141155,40.8125,-73.957
141156,40.8125,-73.9533
141157,40.8125,-73.9532
141158,40.8125,-73.9527
141159,40.8125,-73.9522
141160,40.8125,-73.9506
141161,40.8125,-73.9494
141162,40.8125,-73.9429
141163,40.8125,-73.9367
141164,40.8125,-73.9233
141165,40.8126,-73.9615
141166,40.8126,-73.9607
141167,40.8126,-73.9493
141168,40.8126,-73.9458
141169,40.8126,-73.9457
141170,40.8126,-73.9432
141171,40.8126,-73.9431
141172,40.8126,-73.9378
141173,40.8126,-73.9371
141174,40.8126,-73.9369
141175,40.8126,-73.8947
141176,40.8127,-73.9607
141177,40.8127,-73.9571
141178,40.8127,-73.957
141179,40.8127,-73.9569
141180,40.8127,-73.9568
141181,40.8127,-73.9567
141182,40.8127,-73.9556
141183,40.8127,-73.9555
141184,40.8127,-73.9455
141185,40.8127,-73.9436
141186,40.8127,-73.9433
141187,40.8127,-73.9421
141188,40.8127,-73.942
141189,40.8127,-73.9418
141190,40.8127,-73.9411
141191,40.8127,-73.941
141192,40.8127,-73.9384
141193,40.8127,-73.9378
141194,40.8127,-73.9373
141195,40.8127,-73.9293
141196,40.8128,-73.9608
141197,40.8128,-73.9606
141198,40.8128,-73.9572
141199,40.8128,-73.9566
141200,40.8128,-73.9557
141201,40.8128,-73.9507
141202,40.8128,-73.9492
141203,40.8128,-73.9455
141204,40.8128,-73.9436
141205,40.8128,-73.942
141206,40.8128,-73.9413
141207,40.8128,-73.9412
141208,40.8128,-73.9411
141209,40.8128,-73.941
141210,40.8128,-73.9385
141211,40.8128,-73.9379
141212,40.8128,-73.9375
141213,40.8128,-73.9374
141214,40.8128,-73.9295
141215,40.8128,-73.9218
141216,40.8128,-73.8978
141217,40.8129,-73.9604
141218,40.8129,-73.9603
141219,40.8129,-73.9602
141220,40.8129,-73.9575
141221,40.8129,-73.9568
141222,40.8129,-73.9566
141223,40.8129,-73.9531
141224,40.8129,-73.9494
141225,40.8129,-73.9419
141226,40.8129,-73.9418
141227,40.8129,-73.9415
141228,40.8129,-73.9398
141229,40.8129,-73.9382
141230,40.8129,-73.9381
141231,40.8129,-73.9378
141232,40.8129,-73.9093
141233,40.813,-73.9616
141234,40.813,-73.9606
141235,40.813,-73.9604
141236,40.813,-73.9576
141237,40.813,-73.9569
141238,40.813,-73.952
141239,40.813,-73.9519
141240,40.813,-73.9504
141241,40.813,-73.9491
141242,40.813,-73.9452
141243,40.813,-73.9442
141244,40.813,-73.9419
141245,40.813,-73.9418
141246,40.813,-73.9416
141247,40.813,-73.9415
141248,40.813,-73.9383
141249,40.813,-73.9379
141250,40.813,-73.9375
141251,40.813,-73.9373
141252,40.813,-73.9258
141253,40.8131,-73.9616
141254,40.8131,-73.9614
141255,40.8131,-73.96
141256,40.8131,-73.9566
141257,40.8131,-73.9564
141258,40.8131,-73.9562
141259,40.8131,-73.9561
141260,40.8131,-73.9559
141261,40.8131,-73.9489
141262,40.8131,-73.9426
141263,40.8131,-73.9417
141264,40.8131,-73.94
141265,40.8131,-73.9386
141266,40.8131,-73.9374
141267,40.8131,-73.9207
141268,40.8131,-73.9015
141269,40.8132,-73.9614
141270,40.8132,-73.9603
141271,40.8132,-73.9565
141272,40.8132,-73.956
141273,40.8132,-73.9516
141274,40.8132,-73.9466
141275,40.8132,-73.94
141276,40.8132,-73.9399
141277,40.8132,-73.9373
141278,40.8132,-73.9199
141279,40.8132,-73.9052
141280,40.8132,-73.9015
141281,40.8133,-73.9603
141282,40.8133,-73.9602
141283,40.8133,-73.9601
141284,40.8133,-73.9585
141285,40.8133,-73.9582
141286,40.8133,-73.9549
141287,40.8133,-73.9515
141288,40.8133,-73.9502
141289,40.8133,-73.9452
141290,40.8133,-73.945
141291,40.8133,-73.9415
141292,40.8133,-73.9373
141293,40.8133,-73.9372
141294,40.8133,-73.9296
141295,40.8133,-73.9198
141296,40.8133,-73.8976
141297,40.8134,-73.961
141298,40.8134,-73.9602
141299,40.8134,-73.9601
141300,40.8134,-73.9598
141301,40.8134,-73.9592
141302,40.8134,-73.9591
141303,40.8134,-73.9531
141304,40.8134,-73.9516
141305,40.8134,-73.9515
141306,40.8134,-73.9488
141307,40.8134,-73.9303
141308,40.8134,-73.8891
141309,40.8135,-73.9612
141310,40.8135,-73.9601
141311,40.8135,-73.9597
141312,40.8135,-73.9592
141313,40.8135,-73.9564
141314,40.8135,-73.9563
141315,40.8135,-73.9561
141316,40.8135,-73.95
141317,40.8135,-73.9473
141318,40.8135,-73.9453
141319,40.8135,-73.9451
141320,40.8135,-73.945
141321,40.8135,-73.9432
141322,40.8135,-73.9371
141323,40.8135,-73.9305
141324,40.8136,-73.961
141325,40.8136,-73.9601
141326,40.8136,-73.96
141327,40.8136,-73.9596
141328,40.8136,-73.9595
141329,40.8136,-73.959
141330,40.8136,-73.9566
141331,40.8136,-73.9565
141332,40.8136,-73.9564
141333,40.8136,-73.9562
141334,40.8136,-73.956
141335,40.8136,-73.9514
141336,40.8136,-73.9499
141337,40.8136,-73.9449
141338,40.8136,-73.9436
141339,40.8136,-73.9415
141340,40.8136,-73.9413
141341,40.8136,-73.9395
141342,40.8136,-73.9372
141343,40.8136,-73.9371
141344,40.8136,-73.937
141345,40.8137,-73.9611
141346,40.8137,-73.96
141347,40.8137,-73.9599
141348,40.8137,-73.9598
141349,40.8137,-73.9595
141350,40.8137,-73.9594
141351,40.8137,-73.956
141352,40.8137,-73.955
141353,40.8137,-73.9531
141354,40.8137,-73.9517
141355,40.8137,-73.9516
141356,40.8137,-73.9459
141357,40.8137,-73.9439
141358,40.8137,-73.937
141359,40.8138,-73.961
141360,40.8138,-73.9609
141361,40.8138,-73.96
141362,40.8138,-73.9597
141363,40.8138,-73.9596
141364,40.8138,-73.9566
141365,40.8138,-73.9561
141366,40.8138,-73.952
141367,40.8138,-73.9518
141368,40.8138,-73.9516
141369,40.8138,-73.9514
141370,40.8138,-73.9512
141371,40.8138,-73.9486
141372,40.8138,-73.946
141373,40.8138,-73.9458
141374,40.8138,-73.9441
141375,40.8138,-73.944
141376,40.8138,-73.9413
141377,40.8138,-73.9412
141378,40.8138,-73.9157
141379,40.8138,-73.9108
141380,40.8139,-73.9622
141381,40.8139,-73.9619
141382,40.8139,-73.9608
141383,40.8139,-73.9599
141384,40.8139,-73.9598
141385,40.8139,-73.9597
141386,40.8139,-73.956
141387,40.8139,-73.9555
141388,40.8139,-73.9499
141389,40.8139,-73.9449
141390,40.8139,-73.9447
141391,40.8139,-73.9446
141392,40.8139,-73.9444
141393,40.8139,-73.9409
141394,40.8139,-73.9368
141395,40.8139,-73.9313
141396,40.8139,-73.8912
141397,40.814,-73.9608
141398,40.814,-73.9602
141399,40.814,-73.9598
141400,40.814,-73.9597
141401,40.814,-73.9596
141402,40.814,-73.9568
141403,40.814,-73.9522
141404,40.814,-73.951
141405,40.814,-73.9484
141406,40.814,-73.9482
141407,40.814,-73.9411
141408,40.814,-73.9409
141409,40.814,-73.9371
141410,40.814,-73.9367
141411,40.8141,-73.9608
141412,40.8141,-73.9599
141413,40.8141,-73.9598
141414,40.8141,-73.9596
141415,40.8141,-73.9595
141416,40.8141,-73.9594
141417,40.8141,-73.953
141418,40.8141,-73.9527
141419,40.8141,-73.9509
141420,40.8141,-73.9486
141421,40.8141,-73.9483
141422,40.8141,-73.941
141423,40.8141,-73.9407
141424,40.8141,-73.8604
141425,40.8142,-73.9617
141426,40.8142,-73.9608
141427,40.8142,-73.9606
141428,40.8142,-73.9605
141429,40.8142,-73.9598
141430,40.8142,-73.9597
141431,40.8142,-73.9593
141432,40.8142,-73.9571
141433,40.8142,-73.9548
141434,40.8142,-73.9509
141435,40.8142,-73.947
141436,40.8142,-73.9469
141437,40.8142,-73.9447
141438,40.8142,-73.9409
141439,40.8142,-73.9372
141440,40.8143,-73.9607
141441,40.8143,-73.9596
141442,40.8143,-73.9595
141443,40.8143,-73.9594
141444,40.8143,-73.9591
141445,40.8143,-73.9495
141446,40.8143,-73.9481
141447,40.8143,-73.9471
141448,40.8143,-73.9406
141449,40.8143,-73.9374
141450,40.8144,-73.9595
141451,40.8144,-73.9594
141452,40.8144,-73.9592
141453,40.8144,-73.9495
141454,40.8144,-73.9475
141455,40.8144,-73.9456
141456,40.8144,-73.9455
141457,40.8144,-73.9454
141458,40.8144,-73.9444
141459,40.8144,-73.9442
141460,40.8144,-73.9364
141461,40.8144,-73.8814
141462,40.8145,-73.9605
141463,40.8145,-73.9601
141464,40.8145,-73.9598
141465,40.8145,-73.9593
141466,40.8145,-73.9592
141467,40.8145,-73.959
141468,40.8145,-73.9573
141469,40.8145,-73.9555
141470,40.8145,-73.9534
141471,40.8145,-73.9516
141472,40.8145,-73.9481
141473,40.8145,-73.9442
141474,40.8145,-73.9441
141475,40.8146,-73.9615
141476,40.8146,-73.9603
141477,40.8146,-73.9593
141478,40.8146,-73.9592
141479,40.8146,-73.9554
141480,40.8146,-73.9516
141481,40.8146,-73.9494
141482,40.8146,-73.9459
141483,40.8146,-73.9443
141484,40.8146,-73.9441
141485,40.8146,-73.9407
141486,40.8146,-73.9364
141487,40.8146,-73.9355
141488,40.8146,-73.9162
141489,40.8146,-73.8647
141490,40.8147,-73.9602
141491,40.8147,-73.9591
141492,40.8147,-73.9523
141493,40.8147,-73.9521
141494,40.8147,-73.9519
141495,40.8147,-73.9478
141496,40.8147,-73.9441
141497,40.8147,-73.9404
141498,40.8147,-73.9381
141499,40.8148,-73.9603
141500,40.8148,-73.9602
141501,40.8148,-73.9592
141502,40.8148,-73.9591
141503,40.8148,-73.959
141504,40.8148,-73.9589
141505,40.8148,-73.9587
141506,40.8148,-73.9577
141507,40.8148,-73.9576
141508,40.8148,-73.9575
141509,40.8148,-73.9523
141510,40.8148,-73.9521
141511,40.8148,-73.9491
141512,40.8148,-73.9466
141513,40.8148,-73.9442
141514,40.8148,-73.9425
141515,40.8149,-73.9603
141516,40.8149,-73.9601
141517,40.8149,-73.959
141518,40.8149,-73.9588
141519,40.8149,-73.9551
141520,40.8149,-73.953
141521,40.8149,-73.9478
141522,40.8149,-73.9477
141523,40.8149,-73.9449
141524,40.8149,-73.9448
141525,40.8149,-73.9442
141526,40.8149,-73.9441
141527,40.8149,-73.9438
141528,40.8149,-73.9425
141529,40.8149,-73.9406
141530,40.8149,-73.9402
141531,40.8149,-73.9365
141532,40.8149,-73.9364
141533,40.8149,-73.9151
141534,40.815,-73.9615
141535,40.815,-73.9601
141536,40.815,-73.9591
141537,40.815,-73.959
141538,40.815,-73.9589
141539,40.815,-73.9587
141540,40.815,-73.955
141541,40.815,-73.949
141542,40.815,-73.9489
141543,40.815,-73.9477
141544,40.815,-73.9476
141545,40.815,-73.9441
141546,40.815,-73.944
141547,40.815,-73.9401
141548,40.815,-73.9368
141549,40.815,-73.9241
141550,40.815,-73.8989
141551,40.8151,-73.9602
141552,40.8151,-73.9589
141553,40.8151,-73.9588
141554,40.8151,-73.9586
141555,40.8151,-73.944
141556,40.8151,-73.9433
141557,40.8151,-73.9393
141558,40.8151,-73.9004
141559,40.8152,-73.9628
141560,40.8152,-73.9591
141561,40.8152,-73.959
141562,40.8152,-73.9589
141563,40.8152,-73.9588
141564,40.8152,-73.9585
141565,40.8152,-73.9549
141566,40.8152,-73.9548
141567,40.8152,-73.9531
141568,40.8152,-73.9503
141569,40.8152,-73.9489
141570,40.8152,-73.9474
141571,40.8152,-73.9472
141572,40.8152,-73.944
141573,40.8152,-73.9437
141574,40.8152,-73.9435
141575,40.8152,-73.936
141576,40.8152,-73.9193
141577,40.8152,-73.9158
141578,40.8152,-73.8222
141579,40.8153,-73.96
141580,40.8153,-73.9596
141581,40.8153,-73.9592
141582,40.8153,-73.959
141583,40.8153,-73.9588
141584,40.8153,-73.9587
141585,40.8153,-73.9586
141586,40.8153,-73.9585
141587,40.8153,-73.9581
141588,40.8153,-73.9577
141589,40.8153,-73.9576
141590,40.8153,-73.953
141591,40.8153,-73.9437
141592,40.8153,-73.9435
